Materia;abstain;name;for;time;against;id;dispensed;Artículo;date;Trámite;Sesión;Tipo de votación;Quorum;Observaciones
Remuneraciones de autoridades de Gobierno y cargos críticos de la Administración Pública, de los alcaldles y da normas sobre gastos reservados;0;Boletín N°3171-05;93;16:11;0;2026;0;5º;14.1.2003;Primer Trámite Constitucional / Primer Informe;42;Particular;Ley Orgánica Constitucional;
Remuneraciones de autoridades de Gobierno y cargos críticos de la Administración Pública, de los alcaldles y da normas sobre gastos reservados;0;Boletín N°3171-05;100;16:12;0;2027;0;2º transitorio;14.1.2003;Primer Trámite Constitucional / Primer Informe;42;Particular;Ley Orgánica Constitucional;
Establece registros de las personas jurídicas receptoras de fondos públicos.;0;Boletín N°3176-05;100;16:12;0;2028;0;Todos los artículos con excepción de los artículos que requieren quórum especial;14.1.2003;Primer Trámite Constitucional / Primer Informe;42;General;Quorum Simple;
Establece registros de las personas jurídicas receptoras de fondos públicos.;0;Boletín N°3176-05;99;16:13;0;2029;0;1º, 3º, 4º, 7º y 8º permanentes y 2º transitorio;14.1.2003;Primer Trámite Constitucional / Primer Informe;42;General;Ley Orgánica Constitucional;
Establece registros de las personas jurídicas receptoras de fondos públicos.;0;Boletín N°3176-05;104;16:15;0;2030;0;1º, 3º, 4º, 7º (Indicación de Hacienda), 8º (Indicación de Hacienda), 9º nuevo (Indicación de Hacienda), 10 nuevo (Indicación de Hacienda) y 2º transitorio (Indicación de Hacienda);14.1.2003;Primer Trámite Constitucional / Primer Informe;42;General;Ley Orgánica Constitucional;
Dicta normas sobre la educación parvularia y regulariza instalación de jardines infantiles.;0;Boletín N°2404-04;96;15:41;0;2031;0;;15.1.2003;Tercer Trámite Constitucional / Primer Informe;43;General;Ley Orgánica Constitucional;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;97;15:45;0;2032;0;Artículo 3º, inciso primero;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;41;Boletín N°2947-11;55;15:45;1;2033;0;Resto del artículo 3º;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;94;15:46;0;2034;0;4º;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;92;15:46;0;2035;0;6º;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;99;15:47;0;2036;0;9º;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;40;Boletín N°2947-11;53;15:47;1;2037;0;12;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;98;15:48;0;2038;0;13;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;70;15:49;31;2039;0;Indicación de Hacienda al artículo 14, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;89;15:49;0;2040;0;14, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;39;Boletín N°2947-11;49;15:50;4;2041;0;15, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;88;15:50;0;2042;0;16, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;52;15:51;45;2043;0;17, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;99;15:52;0;2044;0;18, Nº9;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;94;15:52;0;2045;0;19, Nº1;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;51;15:53;47;2046;0;19, Nº3;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;91;15:53;5;2047;0;19, Nº4;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;53;15:54;44;2048;0;19, Nº5, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;93;15:54;0;2049;0;19, Nº6, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;90;15:54;0;2050;0;19, Nº7, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;54;15:55;46;2051;0;19, Nº8, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;95;15:55;0;2052;0;20, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;86;15:56;0;2053;0;22;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;2;Boletín N°2947-11;91;15:56;1;2054;0;23;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;93;15:56;0;2055;0;24;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;94;15:57;0;2056;0;25;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;55;15:57;45;2057;0;26, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;89;15:58;0;2058;0;27;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;96;15:58;0;2059;0;Título VI, artículo 37, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;5;Boletín N°2947-11;86;15:59;0;2060;0;38, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;88;15:59;0;2061;0;39, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;55;15:59;47;2062;0;40, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;53;16:00;42;2063;0;41, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;92;16:00;1;2064;0;42, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;97;16:01;0;2065;0;43, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;2;Boletín N°2947-11;88;16:01;0;2066;0;44, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;55;16:02;45;2067;0;45, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;86;16:02;0;2068;0;46, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;52;16:02;44;2069;0;47, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;98;16:03;0;2070;0;48, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;61;16:03;40;2071;0;49, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Ley Orgánica Constitucional;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;92;16:04;0;2072;0;50, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;83;16:04;0;2073;0;51, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;87;16:05;0;2074;0;52, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;89;16:05;0;2075;0;53, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;1;Boletín N°2947-11;94;16:05;1;2076;0;54, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;93;16:06;0;2077;0;4º transitorio, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;91;16:06;0;2078;0;5º transitorio, nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Proyecto de Ley que establece un régimen de garantías de salud.;0;Boletín N°2947-11;95;16:06;0;2079;0;6º transitorio nuevo;15.1.2003;Primer Trámite Constitucional / Segundo Informe;43;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;81;12:57;0;2080;0;;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;General;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;80;12:58;0;2081;0;1º, con indicación del Ejecutivo;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;78;12:59;0;2082;0;2º;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;7;Boletín N°3190-04;65;12:59;0;2083;0;3º;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;73;12:59;0;2084;0;4º;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;71;13:00;0;2085;0;1º Transitorio;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el Decreto con Fuerza de Ley N°2, de Educación, de 1988, creando una subvención educacional pro-retención de alumnos y establece normas relativas a las remuneraciones de los profesionales de la educación.;0;Boletín N°3190-04;69;13:00;0;2086;0;2º Transitorio;16.1.2003;Primer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Modifica el plazo y el procedimiento para adecuar estatutos de organizaciones deportivas, establecido en la ley N° 19.172, del deporte.;0;Boletín N°3076-04;70;13:01;0;2087;0;;16.1.2003;Tercer Trámite Constitucional / Primer Informe;44;Particular;Quorum Simple;
Programa de subsidios para reparación de viviendas rurales y urbanas de personas de bajos ingresos;0;Proyecto de Acuerdo N°159;42;13:10;0;2090;0;;16.1.2003;;44;General;;
Proyecto de ley que introduce modificaciones a la ley Nº 19.665, sobre nombramiento de jueces de garantía y jueces del tribunal oral en lo penal;2;Boletín N°3178-07(S);92;13:09;2;2095;0;;21.1.2003;Segundo Trámite Constitucional / Primer Informe;45;General;Ley Orgánica Constitucional;
Sobre protección de los animales.;2;Boletín N°1721-12;50;13:10;43;2096;0;Con excepción arts. 12 y 13 por ser normas de quórum orgánicas constitucionales;21.1.2003;Comisión Mixta / Primer Informe;45;General;Quorum Simple;
Crea el Registro Nacional de Transporte de Carga terrestre.;6;Boletín N°2590-15;91;13:11;3;2097;0;;21.1.2003;Comisión Mixta / Primer Informe;45;General;Ley Orgánica Constitucional;
Modifica la ley austral en materia de crédito tributario y establece la ampliación de la zona franca de extensión de Punta Arenas a la Región de Aysén, para bienes de capital.;2;Boletín N°2832-03;93;13:12;1;2098;0;;21.1.2003;Primer Trámite Constitucional / Primer Informe;45;General;Quorum Simple;
